manufacturer_slug,name,year,category,target_use,is_current,cell_count,line_material,riser_config,manufacturer_url,description,size_label,flat_area_m2,flat_span_m,flat_aspect_ratio,proj_area_m2,proj_span_m,proj_aspect_ratio,wing_weight_kg,ptv_min_kg,ptv_max_kg,speed_trim_kmh,speed_max_kmh,glide_ratio_best,min_sink_ms,cert_standard,cert_classification,cert_test_lab,cert_test_date,cert_report_url
ozone,Alpina 4,2020,paraglider,xc,false,66,Dominico N20D / Porcher 7000 E71 (light),2-liner (ACR),https://flyozone.com/paragliders/products/gliders/alpina-4,"Lightweight EN-C predecessor to Alpina 4 GT. 66 cells, AR 6.05. 5 sizes XS–L. Reference light EN-C wing.",MS,23.1,11.83,6.05,19.6,9.33,4.44,3.9,75,95,,,,,EN,C,,,
ozone,Alpina 4,2020,paraglider,xc,false,66,Dominico N20D / Porcher 7000 E71 (light),2-liner (ACR),https://flyozone.com/paragliders/products/gliders/alpina-4,"Lightweight EN-C predecessor to Alpina 4 GT. 66 cells, AR 6.05. 5 sizes XS–L. Reference light EN-C wing.",ML,24.4,12.16,6.05,20.7,9.59,4.44,4.1,85,105,,,,,EN,C,,,
ozone,Alpina 4,2020,paraglider,xc,false,66,Dominico N20D / Porcher 7000 E71 (light),2-liner (ACR),https://flyozone.com/paragliders/products/gliders/alpina-4,"Lightweight EN-C predecessor to Alpina 4 GT. 66 cells, AR 6.05. 5 sizes XS–L. Reference light EN-C wing.",L,25.7,12.47,6.05,21.8,9.84,4.44,4.3,95,115,,,,,EN,C,,,
ozone,Mantra 7,2019,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-7,High-performance EN-D XC 2-liner. Predecessor to Zeno 2. 68 cells. Benchmark EN-D wing of its era. 5 sizes SM–XL.,SM,20.8,11.81,6.7,17.3,,5.0,5.0,80,95,,,,,EN,D,,,
ozone,Mantra 7,2019,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-7,High-performance EN-D XC 2-liner. Predecessor to Zeno 2. 68 cells. Benchmark EN-D wing of its era. 5 sizes SM–XL.,MS,22.6,12.31,6.7,18.8,,5.0,5.3,90,107,,,,,EN,D,,,
ozone,Mantra 7,2019,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-7,High-performance EN-D XC 2-liner. Predecessor to Zeno 2. 68 cells. Benchmark EN-D wing of its era. 5 sizes SM–XL.,ML,24.4,12.79,6.7,20.3,,5.0,5.6,100,119,,,,,EN,D,,,
ozone,Mantra 7,2019,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-7,High-performance EN-D XC 2-liner. Predecessor to Zeno 2. 68 cells. Benchmark EN-D wing of its era. 5 sizes SM–XL.,L,26.3,13.27,6.7,21.9,,5.0,5.9,110,130,,,,,EN,D,,,
ozone,Mantra 7,2019,paraglider,competition,false,68,Dominico 30D / Porcher 7000 E71,2-liner (A/B),https://flyozone.com/paragliders/products/gliders/mantra-7,High-performance EN-D XC 2-liner. Predecessor to Zeno 2. 68 cells. Benchmark EN-D wing of its era. 5 sizes SM–XL.,XL,28.3,13.77,6.7,23.6,,5.0,6.2,118,140,,,,,EN,D,,,
ozone,Zeno,2016,paraglider,competition,false,78,Porcher Skytex 27 Classic / Dominico 30D,"2-liner (A/B, wooden B-handles)",https://flyozone.com/paragliders/products/gliders/zeno,"Iconic EN-D 2-liner that defined its class. 78 cells, proj AR 5.2. 4 sizes S–L. Performance rivalling Enzo 2 in a more accessible package.",S,17.8,9.62,5.2,17.8,9.6,5.18,4.55,75,90,,,,,EN,D,,,
ozone,Zeno,2016,paraglider,competition,false,78,Porcher Skytex 27 Classic / Dominico 30D,"2-liner (A/B, wooden B-handles)",https://flyozone.com/paragliders/products/gliders/zeno,"Iconic EN-D 2-liner that defined its class. 78 cells, proj AR 5.2. 4 sizes S–L. Performance rivalling Enzo 2 in a more accessible package.",MS,19.0,9.94,5.2,19.0,9.9,5.16,4.8,85,100,,,,,EN,D,,,
ozone,Zeno,2016,paraglider,competition,false,78,Porcher Skytex 27 Classic / Dominico 30D,"2-liner (A/B, wooden B-handles)",https://flyozone.com/paragliders/products/gliders/zeno,"Iconic EN-D 2-liner that defined its class. 78 cells, proj AR 5.2. 4 sizes S–L. Performance rivalling Enzo 2 in a more accessible package.",ML,20.4,10.3,5.2,20.4,10.3,5.2,5.1,95,110,,,,,EN,D,,,
ozone,Zeno,2016,paraglider,competition,false,78,Porcher Skytex 27 Classic / Dominico 30D,"2-liner (A/B, wooden B-handles)",https://flyozone.com/paragliders/products/gliders/zeno,"Iconic EN-D 2-liner that defined its class. 78 cells, proj AR 5.2. 4 sizes S–L. Performance rivalling Enzo 2 in a more accessible package.",L,22.4,10.79,5.2,22.4,10.8,5.21,5.4,105,125,,,,,EN,D,,,
ozone,Zeolite GT,2021,paraglider,hike_and_fly,false,64,Full 10D Dominico / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite-gt,"First-gen Zeolite GT. 64 cells, AR 6.7, 3.5 kg in MS. Predecessor to Zeolite 2 GT. Competition-level performance in ultralight package.",XS,18.6,11.16,6.7,15.6,,4.9,3.2,60,75,,,,,EN,D,,,
ozone,Zeolite GT,2021,paraglider,hike_and_fly,false,64,Full 10D Dominico / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite-gt,"First-gen Zeolite GT. 64 cells, AR 6.7, 3.5 kg in MS. Predecessor to Zeolite 2 GT. Competition-level performance in ultralight package.",S,20.1,11.6,6.7,16.9,,4.9,3.38,65,85,,,,,EN,D,,,
ozone,Zeolite GT,2021,paraglider,hike_and_fly,false,64,Full 10D Dominico / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite-gt,"First-gen Zeolite GT. 64 cells, AR 6.7, 3.5 kg in MS. Predecessor to Zeolite 2 GT. Competition-level performance in ultralight package.",MS,21.6,12.03,6.7,18.1,,4.9,3.55,80,95,,,,,EN,D,,,
ozone,Zeolite GT,2021,paraglider,hike_and_fly,false,64,Full 10D Dominico / Dyneema risers (ultralight),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/zeolite-gt,"First-gen Zeolite GT. 64 cells, AR 6.7, 3.5 kg in MS. Predecessor to Zeolite 2 GT. Competition-level performance in ultralight package.",ML,23.1,12.44,6.7,19.4,,4.9,3.72,90,105,,,,,EN,D,,,
ozone,Enzo 2,2014,paraglider,competition,false,76,Dominico 30D / Porcher 7000 (competition),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo-2,CCC competition wing predecessor to Enzo 3. 76 cells. Dominated competition circuit in its era. 4 sizes S–L.,S,20.5,11.89,6.9,17.1,,5.1,5.1,80,95,,,,,EN,CCC,,,
ozone,Enzo 2,2014,paraglider,competition,false,76,Dominico 30D / Porcher 7000 (competition),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo-2,CCC competition wing predecessor to Enzo 3. 76 cells. Dominated competition circuit in its era. 4 sizes S–L.,MS,22.0,12.32,6.9,18.4,,5.1,5.4,90,108,,,,,EN,CCC,,,
ozone,Enzo 2,2014,paraglider,competition,false,76,Dominico 30D / Porcher 7000 (competition),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo-2,CCC competition wing predecessor to Enzo 3. 76 cells. Dominated competition circuit in its era. 4 sizes S–L.,ML,23.6,12.76,6.9,19.7,,5.1,5.7,95,115,,,,,EN,CCC,,,
ozone,Enzo 2,2014,paraglider,competition,false,76,Dominico 30D / Porcher 7000 (competition),2-liner (A/B),https://flyozone.com/paragliders/products/gliders/enzo-2,CCC competition wing predecessor to Enzo 3. 76 cells. Dominated competition circuit in its era. 4 sizes S–L.,L,25.3,13.21,6.9,21.1,,5.1,6.05,100,125,,,,,EN,CCC,,,
