dhv_url,manufacturer,model,size,equipment_class,test_centre,test_date,report_url,match_failure_reason
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-946,U-Turn GmbH,Emotion,S,,,2008-01-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-946,model not found: 'Emotion' (mfr: u-turn)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-945,U-Turn GmbH,Emotion,M,,,2008-01-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-945,model not found: 'Emotion' (mfr: u-turn)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-944,U-Turn GmbH,Emotion,L,,,2008-01-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-944,model not found: 'Emotion' (mfr: u-turn)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-932,KRILO d.o.o.,TEAM 5 Blue,L,,,2008-01-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-932,manufacturer not found: 'krilo-doo'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-931,KRILO d.o.o.,TEAM 5 Blue,M,,,2008-01-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-931,manufacturer not found: 'krilo-doo'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-930,KRILO d.o.o.,TEAM 5 Blue,S,,,2008-01-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-930,manufacturer not found: 'krilo-doo'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-982,OZONE Gliders Ltd.,Addict 2,L,,,2008-01-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-982,model not found: 'Addict 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-981,OZONE Gliders Ltd.,Addict 2,S,,,2008-01-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-981,model not found: 'Addict 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-968,OZONE Gliders Ltd.,Addict,2M,,,2008-01-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-968,size not found: '2M' for Addict
,NOVA Vertriebsgesellschaft m.b.H.,Mentor,S,,,2007-12-22,,model not found: 'Mentor' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-977,"NORTEC, S.L. - WINDTECH",Windtech Zephyr,L,,,2007-11-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-977,manufacturer not found: 'nortec-sl-windtech'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-976,"NORTEC, S.L. - WINDTECH",Windtech Zephyr,S,,,2007-11-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-976,manufacturer not found: 'nortec-sl-windtech'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-975,"NORTEC, S.L. - WINDTECH",Windtech Zephyr,M,,,2007-11-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-975,manufacturer not found: 'nortec-sl-windtech'
,NOVA Vertriebsgesellschaft m.b.H.,Mentor,L,,,2007-11-17,,model not found: 'Mentor' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-901,NOVA Vertriebsgesellschaft m.b.H.,Mentor,M,,,2007-11-08,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-901,model not found: 'Mentor' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-718,GIN Gliders Inc.,Bolero 3,XL,,,2007-10-31,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-718,model not found: 'Bolero 3' (mfr: gin)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-610,wings of change,of Change Crossblade,S,,,2007-10-31,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-610,manufacturer not found: 'wings-of-change'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-609,wings of change,of Change Crossblade,L,,,2007-10-31,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-609,manufacturer not found: 'wings-of-change'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-608,wings of change,of Change Crossblade,M,,,2007-10-31,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-608,manufacturer not found: 'wings-of-change'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-962,Skywalk GmbH & Co. KG,Masala,S/M,,,2007-10-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-962,model not found: 'Masala' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-954,GIN Gliders Inc.,Yeti2008,22,,,2007-10-22,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-954,model not found: 'Yeti2008' (mfr: gin)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-919,Skywalk GmbH & Co. KG,Poison²,L,,,2007-10-05,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-919,model not found: 'Poison²' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-920,Skywalk GmbH & Co. KG,Poison²,XS,,,2007-10-01,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-920,model not found: 'Poison²' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-943,MAC Para Technology,Para Magus XC,29,,,2007-09-28,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-943,model not found: 'Para Magus XC' (mfr: macpara)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-879,MAC Para Technology,Para Magus XC,26,,,2007-09-28,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-879,model not found: 'Para Magus XC' (mfr: macpara)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-878,MAC Para Technology,Para Magus XC,24,,,2007-09-28,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-878,model not found: 'Para Magus XC' (mfr: macpara)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-960,OZONE Gliders Ltd.,Geo 2,ML,,,2007-09-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-960,model not found: 'Geo 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-959,OZONE Gliders Ltd.,Geo 2,S,,,2007-09-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-959,model not found: 'Geo 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-958,OZONE Gliders Ltd.,Geo 2,XS,,,2007-09-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-958,model not found: 'Geo 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-953,OZONE Gliders Ltd.,Geo 2,MS,,,2007-09-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-953,model not found: 'Geo 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-952,OZONE Gliders Ltd.,Geo 2,L,,,2007-09-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-952,model not found: 'Geo 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-950,GIN Gliders Inc.,Yeti,2008XS,,,2007-08-06,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-950,size not found: '2008XS' for Yeti
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-949,GIN Gliders Inc.,Yeti,2008S,,,2007-08-06,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-949,size not found: '2008S' for Yeti
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-935,GIN Gliders Inc.,Yeti,2008L,,,2007-08-06,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-935,size not found: '2008L' for Yeti
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-890,GIN Gliders Inc.,Yeti,2008M,,,2007-08-06,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-890,size not found: '2008M' for Yeti
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-873,GIN Gliders Inc.,Yeti,2008XL,,,2007-08-06,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-873,size not found: '2008XL' for Yeti
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-856,Sol Sports Ind. E Comérico LTDA,Synergy 3,M,,,2007-07-24,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-856,model not found: 'Synergy 3' (mfr: sol)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-917,Sol Sports Ind. E Comérico LTDA,Synergy 3,XL,,,2007-07-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-917,model not found: 'Synergy 3' (mfr: sol)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-877,Sol Sports Ind. E Comérico LTDA,Synergy 3,S,,,2007-07-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-877,model not found: 'Synergy 3' (mfr: sol)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-857,Sol Sports Ind. E Comérico LTDA,Synergy 3,L,,,2007-07-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-857,model not found: 'Synergy 3' (mfr: sol)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-918,Skywalk GmbH & Co. KG,Poison²,S,,,2007-07-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-918,model not found: 'Poison²' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-894,Skywalk GmbH & Co. KG,Poison²,M,,,2007-07-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-894,model not found: 'Poison²' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-783,"PRO-DESIGN, Hofbauer GmbH",Pro Design Jalpa,105,,,2007-07-17,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-783,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-934,GIN Gliders Inc.,Zulu Explorer,XS,,,2007-06-28,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-934,model not found: 'Zulu Explorer' (mfr: gin)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-855,GIN Gliders Inc.,Zulu Explorer,S,,,2007-06-28,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-855,model not found: 'Zulu Explorer' (mfr: gin)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-854,GIN Gliders Inc.,Zulu Explorer,M,,,2007-06-28,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-854,model not found: 'Zulu Explorer' (mfr: gin)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-853,GIN Gliders Inc.,Zulu Explorer,L,,,2007-06-28,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-853,model not found: 'Zulu Explorer' (mfr: gin)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-782,"PRO-DESIGN, Hofbauer GmbH",Pro Design Jalpa,90,,,2007-05-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-782,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-781,"PRO-DESIGN, Hofbauer GmbH",Pro Design Jalpa,75,,,2007-05-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-781,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-875,OZONE Gliders Ltd.,Buzz Z,XS,,,2007-05-22,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-875,model not found: 'Buzz Z' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-872,OZONE Gliders Ltd.,Buzz Z,S,,,2007-05-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-872,model not found: 'Buzz Z' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-871,OZONE Gliders Ltd.,Buzz Z,M/L,,,2007-05-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-871,model not found: 'Buzz Z' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-870,OZONE Gliders Ltd.,Buzz Z,L,,,2007-05-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-870,model not found: 'Buzz Z' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-812,OZONE Gliders Ltd.,Buzz Z,XL,,,2007-05-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-812,model not found: 'Buzz Z' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-884,Skywalk GmbH & Co. KG,Mojito HY,S,,,2007-04-27,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-884,model not found: 'Mojito HY' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-834,Swing Flugsportgeräte GmbH,Astral,5.26,,,2007-04-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-834,model not found: 'Astral' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-833,Swing Flugsportgeräte GmbH,Astral,5.22,,,2007-04-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-833,model not found: 'Astral' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-832,Swing Flugsportgeräte GmbH,Astral,5.28,,,2007-04-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-832,model not found: 'Astral' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-675,Swing Flugsportgeräte GmbH,Astral,5.24,,,2007-04-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-675,model not found: 'Astral' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-869,ADVANCE Thun AG,Alpha 4,23,,,2007-04-11,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-869,model not found: 'Alpha 4' (mfr: advance)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-868,ADVANCE Thun AG,Alpha 4,25,,,2007-04-11,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-868,model not found: 'Alpha 4' (mfr: advance)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-867,ADVANCE Thun AG,Alpha 4,28,,,2007-04-11,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-867,model not found: 'Alpha 4' (mfr: advance)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-866,ADVANCE Thun AG,Alpha 4,31,,,2007-04-11,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-866,model not found: 'Alpha 4' (mfr: advance)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-778,Airsport 2000 GmbH,TEAM 5 Green,L,,,2007-03-29,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-778,model not found: 'TEAM 5 Green' (mfr: airsport)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-777,Airsport 2000 GmbH,TEAM 5 Green,S,,,2007-03-29,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-777,model not found: 'TEAM 5 Green' (mfr: airsport)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-748,Airsport 2000 GmbH,TEAM 5 Green,M,,,2007-03-29,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-748,model not found: 'TEAM 5 Green' (mfr: airsport)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-860,Skywalk GmbH & Co. KG,Mojito HY,M,,,2007-03-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-860,model not found: 'Mojito HY' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-859,Skywalk GmbH & Co. KG,Mojito HY,L,,,2007-03-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-859,model not found: 'Mojito HY' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-858,Skywalk GmbH & Co. KG,Mojito HY,XL,,,2007-03-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-858,model not found: 'Mojito HY' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-747,Swing Flugsportgeräte GmbH,Axis,4.22,,,2007-03-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-747,model not found: 'Axis' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-732,Swing Flugsportgeräte GmbH,Axis,4.28,,,2007-03-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-732,model not found: 'Axis' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-731,Swing Flugsportgeräte GmbH,Axis,4.24,,,2007-03-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-731,model not found: 'Axis' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-728,Swing Flugsportgeräte GmbH,Axis,4.30,,,2007-03-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-728,model not found: 'Axis' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-699,Swing Flugsportgeräte GmbH,Axis,4.26,,,2007-03-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-699,model not found: 'Axis' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-776,OZONE Gliders Ltd.,Buzz Z,S/M,,,2007-03-15,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-776,model not found: 'Buzz Z' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-688,UP International GmbH,Ascent,XL,,,2007-03-15,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-688,model not found: 'Ascent' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-652,U-Turn GmbH,Obsession,M,,,2007-03-15,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-652,model not found: 'Obsession' (mfr: u-turn)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-801,UP International GmbH,Trango 3,S/M,,,2007-03-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-801,model not found: 'Trango 3' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-754,Skywalk GmbH & Co. KG,Mescal²,XL,,,2007-03-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-754,model not found: 'Mescal²' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-746,UP International GmbH,Trango 3,L,,,2007-03-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-746,model not found: 'Trango 3' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-745,UP International GmbH,Trango 3,S,,,2007-03-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-745,model not found: 'Trango 3' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-707,OZONE Gliders Ltd.,Mantra 2,L,,,2007-03-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-707,model not found: 'Mantra 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-706,OZONE Gliders Ltd.,Mantra 2,S,,,2007-03-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-706,model not found: 'Mantra 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-710,Skywalk GmbH & Co. KG,Scotch HY,L,,,2007-03-05,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-710,model not found: 'Scotch HY' (mfr: skywalk)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-844,FreeX GmbH,Tiger,Small,,,2007-03-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-844,size not found: 'Small' for Tiger
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-843,FreeX GmbH,Tiger,Large,,,2007-03-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-843,size not found: 'Large' for Tiger
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-842,FreeX GmbH,Tiger,Medium,,,2007-03-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-842,size not found: 'Medium' for Tiger
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-800,OZONE Gliders Ltd.,Mojo 2,XS,,,2007-03-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-800,model not found: 'Mojo 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-742,OZONE Gliders Ltd.,Mojo 2,L,,,2007-03-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-742,model not found: 'Mojo 2' (mfr: ozone)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-741,OZONE Gliders Ltd.,Mojo 2,S,,,2007-03-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=-741,model not found: 'Mojo 2' (mfr: ozone)
